Id,MSSubClass,MSZoning,LotFrontage,LotArea,Grvl,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
847,F,RL,75,9317,0,Reg,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Good,Average,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,1,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,1993,Unf,2,425,TA,TA,Y,234,72,1,0,0,0,0,7,2009,WD,Normal,213000
1122,A,RL,84,10084,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,GasA,Ex,1,SBrkr,1552,0,0,1552,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005,RFn,3,782,TA,TA,Y,144,20,0,0,0,0,0,7,2006,New,Partial,212900
757,F,RL,68,10769,0,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Very Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,846,866,GasA,Ex,1,SBrkr,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2007,RFn,2,578,TA,TA,Y,144,105,0,0,0,0,0,4,2009,WD,Normal,212000
436,F,RL,43,10667,0,IR2,Lvl,1,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,Good,Above Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,385,ALQ,1,70,799,GasA,Ex,1,SBrkr,827,834,0,1661,1,0,2,1,3,1,Gd,6,Typ,1,Attchd,1996,RFn,2,550,TA,TA,Y,158,61,0,0,0,0,0,4,2009,ConLw,Normal,212000
177,F,RL,97,10029,0,IR1,Lvl,1,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Above Average,Average,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268,Gd,TA,PConc,Gd,TA,No,GLQ,831,Unf,0,320,1151,GasA,TA,1,SBrkr,1164,896,0,2060,0,1,2,1,4,1,TA,8,Typ,1,Attchd,1988,Unf,2,521,TA,TA,Y,0,228,0,0,1,0,0,9,2007,WD,Normal,211000
547,E,RL,70,8737,0,IR1,Bnk,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Above Average,Good,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,300,Unf,0,765,1065,GasA,Ex,1,FuseA,915,720,0,1635,0,0,1,1,3,1,TA,6,Typ,1,Detchd,1950,Unf,2,440,TA,TA,Y,0,38,0,1,0,0,0,5,2007,WD,Normal,210000
445,F,RL,70,8750,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Good,Average,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,GasA,Ex,1,SBrkr,933,975,0,1908,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1994,Unf,2,493,TA,TA,Y,144,133,0,0,0,0,0,7,2008,WD,Normal,210000
217,A,RL,65,8450,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,Gd,TA,PConc,Gd,TA,Mn,GLQ,946,Unf,0,490,1436,GasA,Ex,1,SBrkr,1436,0,0,1436,1,0,2,0,3,1,Gd,8,Typ,0,Attchd,2004,Unf,2,484,TA,TA,Y,139,98,0,0,0,0,0,4,2008,WD,Normal,210000
454,F,FV,75,9000,0,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Very Good,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,1,SBrkr,786,804,0,1590,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2008,RFn,2,676,TA,TA,Y,0,30,0,0,0,0,0,6,2009,WD,Normal,210000
1457,A,RL,85,13175,0,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Above Average,Above Average,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119,TA,TA,CBlock,Gd,TA,No,ALQ,790,Rec,1,589,1542,GasA,TA,1,SBrkr,2073,0,0,2073,1,0,2,0,3,1,TA,7,Min1,2,Attchd,1978,Unf,2,500,TA,TA,Y,349,0,0,0,0,0,0,2,2010,WD,Normal,210000
632,L,RL,34,4590,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Very Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,GasA,Ex,1,SBrkr,1554,0,0,1554,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2006,RFn,2,627,TA,TA,Y,156,73,0,0,0,0,0,8,2007,WD,Normal,209500
1318,L,FV,47,4230,0,Reg,Lvl,1,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,Ex,1,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Attchd,2006,RFn,2,466,TA,TA,Y,0,241,0,0,0,0,0,4,2007,New,Partial,208900
477,A,RL,75,13125,0,Reg,Lvl,1,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,Above Average,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,GasA,Ex,1,SBrkr,1493,0,0,1493,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,1997,Fin,2,508,TA,TA,Y,140,39,0,0,0,0,0,4,2008,WD,Normal,208900
1,F,RL,65,8450,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,Gd,TA,No,GLQ,706,Unf,0,150,856,GasA,Ex,1,SBrkr,856,854,0,1710,1,0,2,1,3,1,Gd,8,Typ,0,Attchd,2003,RFn,2,548,TA,TA,Y,0,61,0,0,0,0,0,2,2008,WD,Normal,208500
508,A,FV,75,7862,0,IR1,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Above Average,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,27,Unf,0,1191,1218,GasA,Ex,1,SBrkr,1218,0,0,1218,0,0,2,0,2,1,Gd,4,Typ,0,Attchd,2009,Fin,2,676,TA,TA,Y,0,102,0,0,0,0,0,9,2009,New,Partial,208300
29,A,RL,47,16321,0,IR1,Lvl,1,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Above Average,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,1,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Attchd,1957,RFn,1,319,TA,TA,Y,288,258,0,0,0,0,0,12,2006,WD,Normal,207500
925,A,RL,79,10240,0,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Above Average,Above Average,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157,TA,Gd,CBlock,Gd,TA,No,BLQ,625,LwQ,1,0,1686,GasA,TA,1,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,Attchd,1980,Unf,2,612,TA,TA,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207500
283,L,RL,34,5063,0,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,1,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2008,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,0,4,2009,ConLw,Normal,207500
257,F,FV,64,8791,0,IR1,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Above Average,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,0,361,864,GasA,Ex,1,SBrkr,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2003,RFn,2,673,TA,TA,Y,216,56,0,0,0,0,0,5,2008,WD,Normal,207500
1415,E,RL,64,13053,0,Reg,Bnk,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Above Average,Good,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,833,833,GasA,Gd,1,SBrkr,1053,795,0,1848,0,0,1,1,4,1,Gd,8,Typ,1,Detchd,1922,Unf,2,370,TA,TA,N,0,0,0,0,1,0,0,6,2008,WD,Normal,207000
334,L,RM,59,8198,0,Reg,Lvl,1,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,GasA,Ex,1,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2004,RFn,2,484,TA,TA,Y,192,30,0,0,0,0,0,7,2008,WD,Normal,207000
1316,F,RL,85,11075,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Above Average,Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,1,176,952,GasA,TA,1,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Attchd,1969,Unf,2,576,TA,TA,Y,280,0,0,0,0,0,0,6,2008,WD,Normal,206900
421,K,RM,78,7060,0,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Good,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309,Unf,0,35,1344,GasA,Ex,1,SBrkr,1344,0,0,1344,2,0,2,0,2,2,TA,8,Typ,0,Attchd,1997,Fin,4,784,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Alloca,206300
1000,A,RL,64,6762,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24,Gd,TA,PConc,Gd,TA,Av,GLQ,686,Unf,0,501,1187,GasA,Ex,1,SBrkr,1208,0,0,1208,1,0,2,0,2,1,Gd,6,Typ,0,Attchd,2006,RFn,2,632,TA,TA,Y,105,61,0,0,0,0,0,2,2010,WD,Normal,206000
276,E,RL,55,7264,0,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Good,Good,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,GasW,Gd,0,SBrkr,952,596,0,1548,0,0,2,1,3,1,Ex,5,Typ,0,Detchd,1978,Unf,2,672,TA,TA,Y,74,0,0,0,1,0,0,10,2009,WD,Normal,205000
606,F,RL,85,13600,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Good,Above Average,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176,TA,TA,CBlock,TA,TA,No,BLQ,454,Unf,0,314,768,GasA,TA,1,SBrkr,1186,800,0,1986,0,0,2,1,3,1,TA,7,Typ,3,Attchd,1965,Unf,2,486,TA,TA,Y,0,42,0,0,1,0,0,10,2009,WD,Normal,205000
303,A,RL,118,13704,0,IR1,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1541,1541,GasA,Ex,1,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2001,RFn,3,843,TA,TA,Y,468,81,0,0,0,0,0,1,2006,WD,Normal,205000
1112,F,RL,80,10480,0,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Good,Above Average,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,GasA,TA,1,SBrkr,1098,866,0,1964,0,0,2,1,4,1,TA,8,Typ,1,Attchd,1976,RFn,2,483,TA,TA,Y,0,69,0,0,0,0,0,9,2008,WD,Normal,205000
221,A,RL,73,8990,0,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1498,1498,GasA,Ex,1,SBrkr,1498,0,0,1498,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,2006,RFn,2,675,TA,TA,Y,351,33,0,0,0,0,0,4,2006,New,Partial,204900
95,F,RL,69,9337,0,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Above Average,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,No,GLQ,648,Unf,0,176,824,GasA,Ex,1,SBrkr,905,881,0,1786,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1997,RFn,2,684,TA,TA,Y,0,162,0,0,0,0,0,5,2007,WD,Normal,204750
144,A,RL,78,10335,0,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,Gd,TA,PConc,Gd,TA,Gd,GLQ,679,Unf,0,811,1490,GasA,Ex,1,SBrkr,1501,0,0,1501,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,1999,RFn,2,577,TA,TA,Y,144,29,0,0,0,0,0,6,2009,WD,Normal,204000
1312,A,RL,68,8814,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,1274,GasA,Ex,1,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2005,RFn,2,508,TA,TA,Y,264,98,0,0,0,0,0,1,2007,New,Partial,203000
1017,A,RL,73,11883,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,Gd,TA,Gd,GLQ,690,Unf,0,814,1504,GasA,Ex,1,SBrkr,1504,0,0,1504,1,0,2,0,3,1,Gd,6,Typ,1,Attchd,1996,Fin,2,478,TA,TA,Y,115,66,0,0,0,0,0,6,2009,WD,Normal,203000
341,F,RL,85,14191,0,Reg,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,Very Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,GasA,Ex,1,SBrkr,993,915,0,1908,0,0,2,1,4,1,Gd,9,Typ,0,Attchd,2002,Fin,2,431,TA,TA,Y,135,0,0,0,0,0,0,4,2010,WD,Normal,202900
512,L,RL,40,6792,0,IR1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,1,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2005,RFn,2,474,TA,TA,Y,132,35,0,0,0,0,0,3,2006,New,Partial,202665
339,A,RL,91,14145,0,Reg,Lvl,1,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Good,Good,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,1,SBrkr,1621,0,0,1621,1,0,2,0,3,1,Gd,8,Typ,0,Attchd,1984,RFn,2,440,TA,TA,Y,108,45,0,0,0,0,400,5,2006,WD,Normal,202500
63,L,RL,44,6442,0,IR1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Very Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,1,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2006,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,0,10,2007,WD,Normal,202500
1307,L,RL,48,6955,0,IR1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,1,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2005,RFn,2,474,TA,TA,Y,132,35,0,0,0,0,0,9,2006,New,Partial,202500
277,A,RL,129,9196,0,IR1,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1560,1560,GasA,Ex,1,SBrkr,1560,0,0,1560,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2003,Fin,2,573,TA,TA,Y,100,150,0,0,0,0,0,4,2010,WD,Normal,201000
921,F,RL,70,8462,0,IR1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Above Average,Average,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,GasA,Ex,1,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,Attchd,1994,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,0,7,2007,WD,Normal,201000
931,A,RL,73,8925,0,IR1,HLS,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Very Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,GasA,Ex,1,SBrkr,1466,0,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007,Fin,3,610,TA,TA,Y,100,18,0,0,0,0,0,7,2009,WD,Normal,201000
872,F,RL,70,8750,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Above Average,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,GasA,Ex,1,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,1998,RFn,2,523,TA,TA,Y,0,77,0,0,0,0,0,6,2010,WD,Normal,200500
1052,A,RL,103,11175,0,IR1,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1316,1316,GasA,Ex,1,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2007,Fin,2,440,TA,TA,Y,0,20,0,0,0,0,0,10,2007,New,Partial,200141
182,G,RL,54,7588,0,Reg,Lvl,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Good,Above Average,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,Fa,TA,No,LwQ,352,Unf,0,441,793,GasA,Gd,1,SBrkr,901,901,0,1802,0,0,1,1,4,1,TA,9,Typ,1,Detchd,1920,Unf,1,216,Fa,TA,Y,0,0,1,0,0,0,0,7,2006,WD,Normal,200100
801,F,RL,79,12798,0,IR1,HLS,1,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,Above Average,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,GasA,Gd,1,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,Attchd,1997,RFn,2,603,TA,TA,Y,403,114,1,0,0,0,400,5,2008,WD,Normal,200000
184,E,RM,63,11426,0,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1362,1362,GasA,Ex,1,SBrkr,1362,720,0,2082,0,0,2,1,3,1,Gd,6,Mod,0,Detchd,2003,Unf,2,484,TA,TA,N,280,238,0,0,0,0,0,6,2008,WD,Normal,200000
1339,F,RL,95,13450,0,IR1,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,GasA,Ex,1,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,BuiltIn,2002,RFn,2,492,TA,TA,Y,146,91,0,0,0,0,0,6,2006,WD,Normal,200000
1208,A,RL,70,9135,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Above Average,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,1,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2003,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,200000
1351,K,RL,91,11643,0,Reg,Lvl,1,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,Average,Average,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,1248,GasA,TA,1,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,TA,12,Typ,0,Detchd,1969,Unf,4,968,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,200000
104,A,RL,94,10402,0,IR1,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Good,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1226,1226,GasA,Ex,1,SBrkr,1226,0,0,1226,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2009,RFn,3,740,TA,TA,Y,0,36,0,0,0,0,0,5,2010,WD,Normal,198900
1202,F,RL,80,10400,0,Reg,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,1,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,1998,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,0,3,2009,WD,Normal,197900
950,A,RL,78,9360,0,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Above Average,Good,1972,2006,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,982,Unf,0,179,1161,GasA,TA,1,SBrkr,1381,0,0,1381,1,0,1,1,3,1,Gd,5,Typ,1,Attchd,1972,RFn,2,676,TA,TA,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,197500
1440,F,RL,80,11584,0,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Good,Above Average,1979,1979,Hip,CompShg,HdBoard,HdBoard,BrkFace,96,TA,TA,CBlock,TA,TA,No,GLQ,315,Rec,1,114,539,GasA,TA,1,SBrkr,1040,685,0,1725,0,0,2,1,3,1,TA,6,Typ,1,Attchd,1979,RFn,2,550,TA,TA,Y,0,88,1,0,0,0,0,11,2007,WD,Normal,197000
1090,L,FV,37,3316,0,IR1,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Very Good,Average,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,0,208,1247,GasA,Ex,1,SBrkr,1247,0,0,1247,1,0,1,1,1,1,Gd,4,Typ,1,Attchd,2005,Fin,2,550,TA,TA,Y,0,84,0,0,0,0,0,4,2006,WD,Normal,197000
1032,H,RL,102,15863,0,Reg,Lvl,1,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,Good,Fair,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,BrkTil,TA,TA,No,GLQ,523,Unf,0,301,824,GasA,Ex,1,SBrkr,1687,998,1,3082,1,0,2,1,5,1,TA,12,Typ,2,Basment,1970,Fin,2,672,TA,TA,Y,136,63,0,0,0,0,0,8,2009,WD,Normal,197000
990,F,FV,65,8125,0,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,770,770,GasA,Ex,1,SBrkr,778,798,0,1576,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2006,RFn,2,614,TA,TA,Y,0,50,0,0,0,0,0,8,2006,New,Partial,197000
